f S_{11}-TE-(wt=0.2) f S_{11}-TE-(wt=0.3) f S_{11}-TE-(wt=0.15)
8.212,-0.036952481,8.212,-0.067077238,8.212,-0.028333448
8.216,-0.037054954,8.216,-0.067327396,8.216,-0.028402163
8.22,-0.037158167,8.22,-0.067579868,8.22,-0.028471333
8.224,-0.037262128,8.224,-0.067834686,8.224,-0.028540963
8.228,-0.037366848,8.228,-0.068091886,8.228,-0.028611058
8.232,-0.037472336,8.232,-0.068351502,8.232,-0.028681622
8.236,-0.037578601,8.236,-0.068613571,8.236,-0.028752662
8.24,-0.037685654,8.24,-0.068878129,8.24,-0.028824182
8.244,-0.037793505,8.244,-0.069145214,8.244,-0.028896188
8.248,-0.037902164,8.248,-0.069414863,8.248,-0.028968685
8.252,-0.038011641,8.252,-0.069687115,8.252,-0.029041679
8.256,-0.038121947,8.256,-0.06996201,8.256,-0.029115176
8.26,-0.038233093,8.26,-0.070239589,8.26,-0.029189181
8.264,-0.03834509,8.264,-0.070519892,8.264,-0.029263699
8.268,-0.038457948,8.268,-0.070802961,8.268,-0.029338738
8.272,-0.03857168,8.272,-0.071088839,8.272,-0.029414303
8.276,-0.038686297,8.276,-0.071377569,8.276,-0.0294904
8.28,-0.03880181,8.28,-0.071669197,8.28,-0.029567035
8.284,-0.038918231,8.284,-0.071963768,8.284,-0.029644214
8.288,-0.039035573,8.288,-0.072261327,8.288,-0.029721945
8.292,-0.039153848,8.292,-0.072561923,8.292,-0.029800233
8.296,-0.039273067,8.296,-0.072865604,8.296,-0.029879084
8.3,-0.039393245,8.3,-0.073172418,8.3,-0.029958507
8.304,-0.039514394,8.304,-0.073482416,8.304,-0.030038507
8.308,-0.039636527,8.308,-0.073795649,8.308,-0.030119091
8.312,-0.039759657,8.312,-0.07411217,8.312,-0.030200266
8.316,-0.039883798,8.316,-0.074432032,8.316,-0.03028204
8.32,-0.040008965,8.32,-0.07475529,8.32,-0.03036442
8.324,-0.04013517,8.324,-0.075082,8.324,-0.030447412
8.328,-0.04026243,8.328,-0.075412218,8.328,-0.030531025
8.332,-0.040390757,8.332,-0.075746003,8.332,-0.030615267
8.336,-0.040520167,8.336,-0.076083414,8.336,-0.030700144
8.34,-0.040650675,8.34,-0.076424511,8.34,-0.030785665
8.344,-0.040782297,8.344,-0.076769358,8.344,-0.030871837
8.348,-0.040915048,8.348,-0.077118016,8.348,-0.030958669
8.352,-0.041048944,8.352,-0.077470551,8.352,-0.03104617
8.356,-0.041184001,8.356,-0.077827029,8.356,-0.031134346
8.36,-0.041320237,8.36,-0.078187518,8.36,-0.031223208
8.364,-0.041457667,8.364,-0.078552086,8.364,-0.031312763
8.368,-0.041596309,8.368,-0.078920804,8.368,-0.03140302
8.372,-0.04173618,8.372,-0.079293745,8.372,-0.031493989
8.376,-0.041877299,8.376,-0.079670983,8.376,-0.031585678
8.38,-0.042019683,8.38,-0.080052592,8.38,-0.031678097
8.384,-0.04216335,8.384,-0.08043865,8.384,-0.031771255
8.388,-0.04230832,8.388,-0.080829235,8.388,-0.031865161
8.392,-0.042454612,8.392,-0.08122443,8.392,-0.031959826
8.396,-0.042602245,8.396,-0.081624316,8.396,-0.032055259
8.4,-0.042751239,8.4,-0.082028978,8.4,-0.032151471
8.404,-0.042901614,8.404,-0.082438502,8.404,-0.032248471
8.408,-0.043053391,8.408,-0.082852977,8.408,-0.03234627
8.412,-0.043206591,8.412,-0.083272494,8.412,-0.032444879
8.416,-0.043361235,8.416,-0.083697145,8.416,-0.032544308
8.42,-0.043517345,8.42,-0.084127025,8.42,-0.032644568
8.424,-0.043674944,8.424,-0.084562231,8.424,-0.032745671
8.428,-0.043834053,8.428,-0.085002863,8.428,-0.032847628
8.432,-0.043994697,8.432,-0.085449023,8.432,-0.03295045
8.436,-0.044156899,8.436,-0.085900815,8.436,-0.033054149
8.44,-0.044320682,8.44,-0.086358346,8.44,-0.033158738
8.444,-0.044486072,8.444,-0.086821725,8.444,-0.033264227
8.448,-0.044653092,8.448,-0.087291065,8.448,-0.033370631
8.452,-0.04482177,8.452,-0.08776648,8.452,-0.033477961
8.456,-0.04499213,8.456,-0.088248089,8.456,-0.03358623
8.46,-0.0451642,8.46,-0.088736012,8.46,-0.033695452
8.464,-0.045338005,8.464,-0.089230373,8.464,-0.033805639
8.468,-0.045513575,8.468,-0.089731299,8.468,-0.033916805
8.472,-0.045690936,8.472,-0.09023892,8.472,-0.034028964
8.476,-0.045870118,8.476,-0.090753369,8.476,-0.034142131
8.48,-0.046051151,8.48,-0.091274783,8.48,-0.034256318
8.484,-0.046234063,8.484,-0.091803303,8.484,-0.034371542
8.488,-0.046418885,8.488,-0.092339072,8.488,-0.034487817
8.492,-0.046605649,8.492,-0.092882239,8.492,-0.034605157
8.496,-0.046794386,8.496,-0.093432954,8.496,-0.034723579
8.5,-0.046985129,8.5,-0.093991374,8.5,-0.034843098
8.504,-0.047177911,8.504,-0.094557657,8.504,-0.03496373
8.508,-0.047372766,8.508,-0.095131969,8.508,-0.035085492
8.512,-0.047569728,8.512,-0.095714477,8.512,-0.035208399
8.516,-0.047768833,8.516,-0.096305354,8.516,-0.035332469
8.52,-0.047970116,8.52,-0.096904777,8.52,-0.03545772
8.524,-0.048173614,8.524,-0.09751293,8.524,-0.035584168
8.528,-0.048379366,8.528,-0.098129999,8.528,-0.035711832
8.532,-0.048587409,8.532,-0.098756177,8.532,-0.03584073
8.536,-0.048797782,8.536,-0.099391661,8.536,-0.035970881
8.54,-0.049010527,8.54,-0.10003666,8.54,-0.036102302
8.544,-0.049225683,8.544,-0.10069137,8.544,-0.036235015
8.548,-0.049443292,8.548,-0.10135602,8.548,-0.036369039
8.552,-0.049663398,8.552,-0.10203082,8.552,-0.036504393
8.556,-0.049886044,8.556,-0.102716,8.556,-0.036641098
8.56,-0.050111275,8.56,-0.1034118,8.56,-0.036779176
8.564,-0.050339136,8.564,-0.10411846,8.564,-0.036918647
8.568,-0.050569675,8.568,-0.10483622,8.568,-0.037059533
8.572,-0.050802939,8.572,-0.10556534,8.572,-0.037201856
8.576,-0.051038977,8.576,-0.10630608,8.576,-0.03734564
8.58,-0.051277838,8.58,-0.10705871,8.58,-0.037490907
8.584,-0.051519575,8.584,-0.10782351,8.584,-0.037637681
8.588,-0.05176424,8.588,-0.10860077,8.588,-0.037785985
8.592,-0.052011885,8.592,-0.10939077,8.592,-0.037935845
8.596,-0.052262566,8.596,-0.11019383,8.596,-0.038087285
8.6,-0.05251634,8.6,-0.11101026,8.6,-0.038240331
8.604,-0.052773262,8.604,-0.11184037,8.604,-0.038395009
8.608,-0.053033393,8.608,-0.11268451,8.608,-0.038551346
8.612,-0.053296791,8.612,-0.11354302,8.612,-0.038709369
8.616,-0.05356352,8.616,-0.11441624,8.616,-0.038869106
8.62,-0.053833641,8.62,-0.11530455,8.62,-0.039030584
8.624,-0.05410722,8.624,-0.11620832,8.624,-0.039193834
8.628,-0.054384322,8.628,-0.11712793,8.628,-0.039358884
8.632,-0.054665015,8.632,-0.1180638,8.632,-0.039525765
8.636,-0.054949369,8.636,-0.11901633,8.636,-0.039694508
8.64,-0.055237454,8.64,-0.11998595,8.64,-0.039865143
8.644,-0.055529344,8.644,-0.12097311,8.644,-0.040037704
8.648,-0.055825113,8.648,-0.12197825,8.648,-0.040212223
8.652,-0.056124838,8.652,-0.12300185,8.652,-0.040388734
8.656,-0.056428596,8.656,-0.1240444,8.656,-0.040567271
8.66,-0.056736469,8.66,-0.1251064,8.66,-0.04074787
8.664,-0.05704854,8.664,-0.12618837,8.664,-0.040930565
8.668,-0.057364891,8.668,-0.12729084,8.668,-0.041115394
8.672,-0.05768561,8.672,-0.12841438,8.672,-0.041302395
8.676,-0.058010787,8.676,-0.12955956,8.676,-0.041491605
8.68,-0.058340512,8.68,-0.13072698,8.68,-0.041683064
8.684,-0.058674878,8.684,-0.13191725,8.684,-0.041876812
8.688,-0.059013983,8.688,-0.133131,8.688,-0.04207289
8.692,-0.059357923,8.692,-0.13436892,8.692,-0.04227134
8.696,-0.059706802,8.696,-0.13563166,8.696,-0.042472204
8.7,-0.060060721,8.7,-0.13691996,8.7,-0.042675527
8.704,-0.060419789,8.704,-0.13823454,8.704,-0.042881354
8.708,-0.060784114,8.708,-0.13957616,8.708,-0.043089729
8.712,-0.061153809,8.712,-0.14094563,8.712,-0.043300702
8.716,-0.06152899,8.716,-0.14234374,8.716,-0.043514318
8.72,-0.061909774,8.72,-0.14377137,8.72,-0.043730629
8.724,-0.062296284,8.724,-0.14522939,8.724,-0.043949683
8.728,-0.062688646,8.728,-0.14671872,8.728,-0.044171534
8.732,-0.063086987,8.732,-0.14824031,8.732,-0.044396233
8.736,-0.06349144,8.736,-0.14979516,8.736,-0.044623834
8.74,-0.063902142,8.74,-0.15138428,8.74,-0.044854394
8.744,-0.064319231,8.744,-0.15300875,8.744,-0.045087969
8.748,-0.064742853,8.748,-0.15466968,8.748,-0.045324616
8.752,-0.065173154,8.752,-0.15636823,8.752,-0.045564396
8.756,-0.065610287,8.756,-0.15810559,8.756,-0.04580737
8.76,-0.066054409,8.76,-0.15988302,8.76,-0.0460536
8.764,-0.06650568,8.764,-0.16170182,8.764,-0.04630315
8.768,-0.066964267,8.768,-0.16356335,8.768,-0.046556086
8.772,-0.06743034,8.772,-0.16546901,8.772,-0.046812475
8.776,-0.067904076,8.776,-0.16742029,8.776,-0.047072386
8.78,-0.068385654,8.78,-0.16941871,8.78,-0.04733589
8.784,-0.068875262,8.784,-0.17146589,8.784,-0.04760306
8.788,-0.069373091,8.788,-0.17356347,8.788,-0.047873971
8.792,-0.06987934,8.792,-0.17571322,8.792,-0.048148697
8.796,-0.070394212,8.796,-0.17791695,8.796,-0.048427319
8.8,-0.070917917,8.8,-0.18017655,8.8,-0.048709915
8.804,-0.071450673,8.804,-0.18249401,8.804,-0.048996569
8.808,-0.071992701,8.808,-0.18487142,8.808,-0.049287366
8.812,-0.072544234,8.812,-0.18731093,8.812,-0.049582392
8.816,-0.073105508,8.816,-0.18981481,8.816,-0.049881736
8.82,-0.073676768,8.82,-0.19238544,8.82,-0.05018549
8.824,-0.074258268,8.824,-0.19502531,8.824,-0.050493748
8.828,-0.074850268,8.828,-0.19773701,8.828,-0.050806607
8.832,-0.075453039,8.832,-0.20052328,8.832,-0.051124166
8.836,-0.076066857,8.836,-0.20338697,8.836,-0.051446527
8.84,-0.076692011,8.84,-0.20633109,8.84,-0.051773794
8.844,-0.077328798,8.844,-0.20935877,8.844,-0.052106075
8.848,-0.077977523,8.848,-0.21247332,8.848,-0.052443481
8.852,-0.078638505,8.852,-0.21567821,8.852,-0.052786125
8.856,-0.07931207,8.856,-0.21897708,8.856,-0.053134124
8.86,-0.079998557,8.86,-0.22237376,8.86,-0.053487599
8.864,-0.080698316,8.864,-0.22587228,8.864,-0.053846673
8.868,-0.081411709,8.868,-0.22947689,8.868,-0.054211473
8.872,-0.082139112,8.872,-0.23319203,8.872,-0.05458213
8.876,-0.082880911,8.876,-0.23702242,8.876,-0.054958778
8.88,-0.083637509,8.88,-0.240973,8.88,-0.055341556
8.884,-0.08440932,8.884,-0.24504901,8.884,-0.055730607
8.888,-0.085196775,8.888,-0.24925596,8.888,-0.056126076
8.892,-0.086000319,8.892,-0.25359967,8.892,-0.056528115
8.896,-0.086820413,8.896,-0.25808629,8.896,-0.05693688
8.9,-0.087657538,8.9,-0.26272232,8.9,-0.057352531
8.904,-0.088512188,8.904,-0.26751464,8.904,-0.057775232
8.908,-0.089384877,8.908,-0.27247052,8.908,-0.058205154
8.912,-0.090276139,8.912,-0.27759766,8.912,-0.058642472
8.916,-0.091186527,8.916,-0.28290425,8.916,-0.059087366
8.92,-0.092116615,8.92,-0.28839892,8.92,-0.059540022
8.924,-0.093067,8.924,-0.29409089,8.924,-0.060000633
8.928,-0.094038299,8.928,-0.2999899,8.928,-0.060469396
8.932,-0.095031155,8.932,-0.30610632,8.932,-0.060946515
8.936,-0.096046236,8.936,-0.31245119,8.936,-0.061432201
8.94,-0.097084235,8.94,-0.31903623,8.94,-0.06192667
8.944,-0.098145874,8.944,-0.32587396,8.944,-0.062430148
8.948,-0.099231902,8.948,-0.33297769,8.948,-0.062942866
8.952,-0.1003431,8.952,-0.34036164,8.952,-0.063465062
8.956,-0.10148028,8.956,-0.34804099,8.956,-0.063996983
8.96,-0.10264428,8.96,-0.35603194,8.96,-0.064538884
8.964,-0.10383598,8.964,-0.36435184,8.964,-0.065091029
8.968,-0.10505631,8.968,-0.37301926,8.968,-0.065653689
8.972,-0.10630621,8.972,-0.38205408,8.972,-0.066227146
8.976,-0.10758667,8.976,-0.39147762,8.976,-0.066811689
8.98,-0.10889874,8.98,-0.40131277,8.98,-0.067407621
8.984,-0.11024349,8.984,-0.41158414,8.984,-0.068015251
8.988,-0.11162205,8.988,-0.42231817,8.988,-0.068634901
8.992,-0.1130356,8.992,-0.43354334,8.992,-0.069266903
8.996,-0.11448537,8.996,-0.44529033,8.996,-0.069911603
9,-0.11597264,9,-0.45759227,9,-0.070569356
9.004,-0.11749874,9.004,-0.47048492,9.004,-0.071240532
9.008,-0.11906508,9.008,-0.48400695,9.008,-0.071925512
9.012,-0.12067313,9.012,-0.49820023,9.012,-0.072624693
9.016,-0.12232441,9.016,-0.51311015,9.016,-0.073338485
9.02,-0.12402054,9.02,-0.52878594,9.02,-0.074067313
9.024,-0.12576318,9.024,-0.54528112,9.024,-0.074811618
9.028,-0.12755409,9.028,-0.56265392,9.028,-0.075571857
9.032,-0.12939512,9.032,-0.58096778,9.032,-0.076348504
9.036,-0.1312882,9.036,-0.60029189,9.036,-0.077142052
9.04,-0.13323535,9.04,-0.62070186,9.04,-0.07795301
9.044,-0.13523869,9.044,-0.64228043,9.044,-0.07878191
9.048,-0.13730046,9.048,-0.66511824,9.048,-0.079629301
9.052,-0.13942299,9.052,-0.68931477,9.052,-0.080495755
9.056,-0.14160875,9.056,-0.71497938,9.056,-0.081381866
9.06,-0.14386031,9.06,-0.74223245,9.06,-0.082288252
9.064,-0.1461804,9.064,-0.77120678,9.064,-0.083215555
9.068,-0.14857188,9.068,-0.80204906,9.068,-0.084164441
9.072,-0.15103776,9.072,-0.83492163,9.072,-0.085135606
9.076,-0.15358121,9.076,-0.87000452,9.076,-0.086129772
9.08,-0.15620557,9.08,-0.90749768,9.08,-0.087147691
9.084,-0.15891438,9.084,-0.94762372,9.084,-0.088190145
9.088,-0.16171133,9.088,-0.99063088,9.088,-0.089257952
9.092,-0.16460037,9.092,-1.0367966,9.092,-0.090351961
9.096,-0.16758564,9.096,-1.0864317,9.096,-0.091473057
9.1,-0.17067152,9.1,-1.1398848,9.1,-0.092622164
9.104,-0.17386265,9.104,-1.1975485,9.104,-0.093800245
9.108,-0.17716392,9.108,-1.2598653,9.108,-0.095008307
9.112,-0.18058053,9.112,-1.3273353,9.112,-0.096247397
9.116,-0.18411798,9.116,-1.4005254,9.116,-0.097518611
9.12,-0.18778211,9.12,-1.4800796,9.12,-0.098823093
9.124,-0.1915791,9.124,-1.5667315,9.124,-0.10016204
9.128,-0.19551552,9.128,-1.6613192,9.128,-0.1015367
9.132,-0.19959835,9.132,-1.7648024,9.132,-0.10294838
9.136,-0.20383501,9.136,-1.8782841,9.136,-0.10439844
9.14,-0.2082334,9.14,-2.0030352,9.14,-0.10588833
9.144,-0.21280192,9.144,-2.140525,9.144,-0.10741953
9.148,-0.21754953,9.148,-2.2924577,9.148,-0.10899362
9.152,-0.2224858,9.152,-2.4608175,9.152,-0.11061224
9.156,-0.22762091,9.156,-2.6479224,9.156,-0.11227711
9.16,-0.23296576,9.16,-2.8564921,9.16,-0.11399004
9.164,-0.238532,9.164,-3.0897311,9.164,-0.11575294
9.168,-0.24433209,9.168,-3.3514338,9.168,-0.11756778
9.172,-0.25037937,9.172,-3.6461177,9.172,-0.11943667
9.176,-0.25668817,9.176,-3.9791947,9.176,-0.12136179
9.18,-0.26327383,9.18,-4.3571962,9.18,-0.12334547
9.184,-0.27015285,9.184,-4.7880743,9.184,-0.12539013
9.188,-0.27734295,9.188,-5.2816135,9.188,-0.12749833
9.192,-0.28486323,9.192,-5.8500128,9.192,-0.12967275
9.196,-0.29273424,9.196,-6.5087318,9.196,-0.13191625
9.2,-0.30097816,9.2,-7.2777657,9.2,-0.1342318
9.204,-0.30961893,9.204,-8.1836412,9.204,-0.13662257
9.208,-0.31868243,9.208,-9.262665,9.208,-0.13909187
9.212,-0.32819668,9.212,-10.566405,9.212,-0.14164323
9.216,-0.33819201,9.216,-12.171115,9.216,-0.14428034
9.22,-0.34870136,9.22,-14.193017,9.22,-0.14700714
9.224,-0.35976048,9.224,-16.800626,9.224,-0.14982777
9.228,-0.37140827,9.228,-20.087452,9.228,-0.15274663
9.232,-0.3836871,9.232,-22.739167,9.232,-0.15576836
9.236,-0.39664316,9.236,-21.129531,9.236,-0.15889788
9.24,-0.41032693,9.24,-17.711627,9.24,-0.16214043
9.244,-0.42479358,9.244,-14.855251,9.244,-0.16550155
9.248,-0.44010359,9.248,-12.642423,9.248,-0.16898712
9.252,-0.4563233,9.252,-10.896437,9.252,-0.1726034
9.256,-0.4735256,9.256,-9.4851347,9.256,-0.17635703
9.26,-0.49179074,9.26,-8.3218188,9.26,-0.18025511
9.264,-0.51120721,9.264,-7.3484996,9.264,-0.18430517
9.268,-0.53187275,9.268,-6.524783,9.268,-0.18851523
9.272,-0.55389553,9.272,-5.8213945,9.272,-0.19289388
9.276,-0.57739546,9.276,-5.2163859,9.276,-0.19745025
9.28,-0.60250576,9.28,-4.692839,9.28,-0.20219412
9.284,-0.62937473,9.284,-4.2374206,9.284,-0.20713595
9.288,-0.65816778,9.288,-3.8394379,9.288,-0.21228692
9.292,-0.6890698,9.292,-3.4901964,9.292,-0.217659
9.296,-0.72228795,9.296,-3.182549,9.296,-0.22326506
9.3,-0.75805483,9.3,-2.9105692,9.3,-0.22911887
9.304,-0.79663227,9.304,-2.669307,9.304,-0.23523525
9.308,-0.83831567,9.308,-2.4546038,9.308,-0.24163012
9.312,-0.88343921,9.312,-2.2629477,9.312,-0.24832065
9.316,-0.93238191,9.316,-2.0913597,9.316,-0.25532529
9.32,-0.9855748,9.32,-1.9373028,9.32,-0.26266399
9.324,-1.0435094,9.324,-1.7986086,9.324,-0.27035826
9.328,-1.1067481,9.328,-1.673417,9.328,-0.27843139
9.332,-1.1759358,9.332,-1.5601274,9.332,-0.28690855
9.336,-1.2518146,9.336,-1.4573584,9.336,-0.29581706
9.34,-1.3352416,9.34,-1.3639141,9.34,-0.30518654
9.344,-1.4272092,9.344,-1.2787562,9.344,-0.31504918
9.348,-1.528871,9.348,-1.2009807,9.348,-0.32543999
9.352,-1.6415724,9.352,-1.1297986,9.352,-0.33639711
9.356,-1.7668888,9.356,-1.0645191,9.356,-0.34796218
9.36,-1.9066714,9.36,-1.0045362,9.36,-0.36018065
9.364,-2.0631049,9.364,-0.94931685,9.364,-0.37310227
9.368,-2.2387778,9.368,-0.89839087,9.368,-0.38678154
9.372,-2.4367715,9.372,-0.85134272,9.372,-0.4012783
9.376,-2.6607717,9.376,-0.80780426,9.376,-0.4166583
9.38,-2.9152096,9.38,-0.76744857,9.38,-0.43299396
9.384,-3.2054447,9.384,-0.72998477,9.384,-0.45036517
9.388,-3.5380014,9.388,-0.69515341,9.388,-0.46886019
9.392,-3.920885,9.392,-0.66272267,9.392,-0.48857674
9.396,-4.3640087,9.396,-0.63248496,9.396,-0.50962323
9.4,-4.8797911,9.4,-0.60425403,9.4,-0.5321201
9.404,-5.4840162,9.404,-0.57786245,9.404,-0.55620153
9.408,-6.1971251,9.408,-0.55315944,9.408,-0.58201722
9.412,-7.0462422,9.412,-0.53000896,9.412,-0.60973463
9.416,-8.0685183,9.416,-0.50828808,9.416,-0.63954146
9.42,-9.3169572,9.42,-0.48788547,9.42,-0.67164861
9.424,-10.871142,9.424,-0.46870021,9.424,-0.7062936
9.428,-12.857797,9.428,-0.4506406,9.428,-0.74374463
9.432,-15.487768,9.432,-0.43362325,9.432,-0.78430531
9.436,-19.060755,9.436,-0.41757214,9.436,-0.82832022
9.44,-22.937603,9.44,-0.40241795,9.44,-0.87618157
9.444,-21.741426,9.444,-0.38809731,9.444,-0.92833704
9.448,-17.645521,9.448,-0.37455223,9.448,-0.98529913
9.452,-14.429888,9.452,-0.36172959,9.452,-1.0476563
9.456,-12.051539,9.456,-0.34958063,9.456,-1.1160865
9.46,-10.229607,9.46,-0.33806056,9.46,-1.1913731
9.464,-8.7885866,9.464,-0.3271282,9.464,-1.2744245
9.468,-7.6219144,9.468,-0.31674558,9.468,-1.3662977
9.472,-6.6611933,9.472,-0.30687773,9.472,-1.4682272
9.476,-5.8599354,9.476,-0.29749233,9.476,-1.5816596
9.48,-5.1849987,9.48,-0.28855954,9.48,-1.7082973
9.484,-4.6118501,9.484,-0.28005173,9.484,-1.8501511
9.488,-4.1217955,9.488,-0.27194332,9.488,-2.0096062
9.492,-3.700272,9.492,-0.26421058,9.492,-2.1895035
9.496,-3.335741,9.496,-0.2568315,9.496,-2.3932429
9.5,-3.0189393,9.5,-0.24978561,9.5,-2.6249117
9.504,-2.7423527,9.504,-0.2430539,9.504,-2.8894492
9.508,-2.4998339,9.508,-0.23661865,9.508,-3.1928582
9.512,-2.2863187,9.512,-0.23046336,9.512,-3.5424791
9.516,-2.097609,9.516,-0.22457264,9.516,-3.9473541
9.52,-1.9302064,9.52,-0.21893213,9.52,-4.4187169
9.524,-1.7811809,9.524,-0.21352842,9.524,-4.970671
9.528,-1.6480675,9.528,-0.20834895,9.528,-5.6211539
9.532,-1.5287837,9.532,-0.20338198,9.532,-6.3933513
9.536,-1.4215627,9.536,-0.19861653,9.536,-7.3178326
9.54,-1.3249001,9.54,-0.19404229,9.54,-8.4358307
9.544,-1.23751,9.544,-0.18964959,9.544,-9.8041549
9.548,-1.1582891,9.548,-0.18542936,9.548,-11.501223
9.552,-1.0862879,9.552,-0.18137309,9.552,-13.625267
9.556,-1.0206863,9.556,-0.17747275,9.556,-16.218961
9.56,-0.96077357,9.56,-0.17372082,9.56,-18.757563
9.564,-0.9059321,9.564,-0.17011021,9.564,-19.099586
9.568,-0.8556233,9.568,-0.16663422,9.568,-16.791634
9.572,-0.80937627,9.572,-0.16328657,9.572,-14.12113
9.576,-0.76677804,9.576,-0.16006132,9.576,-11.892576
9.58,-0.72746548,9.58,-0.15695286,9.58,-10.110981
9.584,-0.6911184,9.584,-0.1539559,9.584,-8.6780129
9.588,-0.65745377,9.588,-0.15106543,9.588,-7.5102708
9.592,-0.62622076,9.592,-0.14827673,9.592,-6.5469104
9.596,-0.59719654,9.596,-0.14558532,9.596,-5.7438863
9.6,-0.5701827,9.6,-0.14298698,9.6,-5.0686825
9.604,-0.54500215,9.604,-0.14047768,9.604,-4.4967331
9.608,-0.52149651,9.608,-0.13805364,9.608,-4.0090922
9.612,-0.49952382,9.612,-0.13571124,9.612,-3.5908997
9.616,-0.47895655,9.616,-0.13344707,9.616,-3.2303414
9.62,-0.45967995,9.62,-0.13125789,9.62,-2.9179223
9.624,-0.44159053,9.624,-0.12914062,9.624,-2.6459441
9.628,-0.42459481,9.628,-0.12709233,9.628,-2.4081188
9.632,-0.40860818,9.632,-0.12511024,9.632,-2.1992778
9.636,-0.39355393,9.636,-0.12319171,9.636,-2.0151482
9.64,-0.37936239,9.64,-0.12133422,9.64,-1.8521801
9.644,-0.36597019,9.644,-0.11953539,9.644,-1.7074097
9.648,-0.35331957,9.648,-0.11779293,9.648,-1.5783515
9.652,-0.34135785,9.652,-0.11610469,9.652,-1.4629124
9.656,-0.33003687,9.656,-0.11446858,9.656,-1.3593222
9.66,-0.31931254,9.66,-0.11288266,9.66,-1.2660782
9.664,-0.30914447,9.664,-0.11134504,9.664,-1.1818998
9.668,-0.29949557,9.668,-0.10985396,9.668,-1.1056912
9.672,-0.29033177,9.672,-0.10840771,9.672,-1.0365121
9.676,-0.2816217,9.676,-0.1070047,9.676,-0.97355216
9.68,-0.27333647,9.68,-0.10564339,9.68,-0.91611115
9.684,-0.26544942,9.684,-0.10432235,9.684,-0.8635817
